MARQUE,TYPE_PRODUIT|MODELE|MPN|EAN|SKU|TITRE_FRANCAIS|TITRE_ANGLAIS|TITRE_ESPAGNOL|TITRE_ITALIEN|TITRE_ALLEMAND|PartnerID|DIMENSIONS|MATERIAU|COULEUR|IMAGE_1|IMAGE_2|IMAGE_3|IMAGE_4|VIDEO|PDF|DESCRIPTION_FR|DESCRIPTION_GB|DESCRIPTION_DE|DESCRIPTION_ES|DESCRIPTION_IT|COLLECTION|ANNEE_CREATION|DESIGNER|STYLE|MOTIF|PAYS|DATE_NOUVEAUTE|URL_PAGE_PRODUIT|PRIX|PRIX_PROMOTION|DATE_DEBUT_PROMOTION|DATE_FIN_PROMOTION|VENTES_PRIVEES|MARKETPLACE|STOCK|DELAI_AVANT_EXPEDITION|MODE_DE_LIVRAISON 1|MODE_DE_LIVRAISON 2|ZONES_DE_LIVRAISON|PRIX_DE_LIVRAISON MODE 1|PRIX_DE_LIVRAISON MODE 2|PRIX_DE_LIVRAISON MODE 3|PRIX_DEFAUT_MODE 1|PRIX_DEFAUT_MODE 2|PRIX_DEFAUT_MODE 3
David Maynadier|Buffet bas|Buffet & Bahut||3663256248205||Bahut 4 portes design avec pied en verre - Crystalline|||||3782_1690||||https://meublesmoss.com/1562-medium_default/bahut-4-portes-design-avec-pied-en-verre-crystalline.jpg|https://meublesmoss.com/1566-medium_default/bahut-4-portes-design-avec-pied-en-verre-crystalline.jpg|||||Dans une entrée, ou bien dans votre séjour, ce buffet donnera de la douceur et de l'originalité. C'est un buffet idéal pour optimiser vos rangements, il dispose de 4 portes avec des étagères. Sobre et élégant il pourra compléter votre salle à manger en accompagnant la table crystalline. La finition de cette enfilade laquée mate et bois est disponible dans 4 coloris. Le processus de fabrication de ce bahut design est d'une grande solidité et possède un bel espace de rangement. Les poignets sont remplacées par un système de push-pull ce qui donne au design un aspect épuré et sobre. L' aspect du piétement en transparence donne de la légèreté au bahut tout en apportant la sécurité d'un verre haute résistance.||||||||||||https://jump.beezup.com/487~265429804~a7b101e673944c6eb45e2d42b10ae9d7|999.00||||||4|2|||Europe|80|||||
David Maynadier|Tabouret de bar|Tabouret||3663256178786||Tabouret de cuisine en inox brossé hauteur assise 65cm - Barcy|||||3748_3031||||https://meublesmoss.com/1528-medium_default/tabouret-de-cuisine-en-inox-brosse-hauteur-assise-65cm-barcy.jpg||||||Un tabouret à hauteur idéale pour l'associer à une table haute moderne ou contre un ilot de cuisine. Ce tabouret de cuisine au design incurvé recouvert de simili, vous permettra de recevoir vos convives avec confort et design, tout en étant légèrement moins haut qu'un tabouret de bar traditionnel.||||||||||||https://jump.beezup.com/487~265429805~a7b101e673944c6eb45e2d42b10ae9d7|169.00|129.00|||||13|2|||Europe|15|||||
|Tabouret de bar|Tabouret||3663256178809||Tabouret de cuisine en inox brossé hauteur d'assise 65cm - Collby|||||3749||||https://meublesmoss.com/1530-medium_default/tabouret-de-cuisine-en-inox-brosse-hauteur-d-assise-65cm-collby.jpg|https://meublesmoss.com/1531-medium_default/tabouret-de-cuisine-en-inox-brosse-hauteur-d-assise-65cm-collby.jpg|https://meublesmoss.com/1532-medium_default/tabouret-de-cuisine-en-inox-brosse-hauteur-d-assise-65cm-collby.jpg|https://meublesmoss.com/1533-medium_default/tabouret-de-cuisine-en-inox-brosse-hauteur-d-assise-65cm-collby.jpg|||Enfin un tabouret spécialement conçu pour s'adapter à vos table hautes ou ilot de cuisine. Recevez confortablement avec ce tabouret de bar légèrement rabaissé, qui s'adaptera idéalement à votre aménagement. Son style ne vous laissera pas indifférents !||||||||||||https://jump.beezup.com/487~265429806~a7b101e673944c6eb45e2d42b10ae9d7|169.00|149.00|||||12|2|||Europe|15|||||
David Maynadier|Tabouret de bar|Tabouret||3663256178793||Tabouret de cuisine en inox brossé hauteur assise 65cm - Barcy|||||3748_3032||||https://meublesmoss.com/1525-medium_default/tabouret-de-cuisine-en-inox-brosse-hauteur-assise-65cm-barcy.jpg||||||Un tabouret à hauteur idéale pour l'associer à une table haute moderne ou contre un ilot de cuisine. Ce tabouret de cuisine au design incurvé recouvert de simili, vous permettra de recevoir vos convives avec confort et design, tout en étant légèrement moins haut qu'un tabouret de bar traditionnel.||||||||||||https://jump.beezup.com/487~265429807~a7b101e673944c6eb45e2d42b10ae9d7|169.00|129.00|||||14|2|||Europe|15|||||
David Maynadier|Buffet bas|Buffet & Bahut||3663256243644||Bahut 4 portes design avec pied en verre - Crystalline|||||3782_1822||||https://meublesmoss.com/1563-medium_default/bahut-4-portes-design-avec-pied-en-verre-crystalline.jpg|https://meublesmoss.com/1570-medium_default/bahut-4-portes-design-avec-pied-en-verre-crystalline.jpg|https://meublesmoss.com/1566-medium_default/bahut-4-portes-design-avec-pied-en-verre-crystalline.jpg||||Dans une entrée, ou bien dans votre séjour, ce buffet donnera de la douceur et de l'originalité. C'est un buffet idéal pour optimiser vos rangements, il dispose de 4 portes avec des étagères. Sobre et élégant il pourra compléter votre salle à manger en accompagnant la table crystalline. La finition de cette enfilade laquée mate et bois est disponible dans 4 coloris. Le processus de fabrication de ce bahut design est d'une grande solidité et possède un bel espace de rangement. Les poignets sont remplacées par un système de push-pull ce qui donne au design un aspect épuré et sobre. L' aspect du piétement en transparence donne de la légèreté au bahut tout en apportant la sécurité d'un verre haute résistance.||||||||||||https://jump.beezup.com/487~265429808~a7b101e673944c6eb45e2d42b10ae9d7|999.00||||||7|2|||Europe|80|||||
|Sculpture|Objet de décoration, Statue||3663256217676||Statue oiseau blanc pied argent - Stern|||||4343||||https://meublesmoss.com/9142-medium_default/statue-oiseau-blanc-pied-argent-stern.jpg|https://meublesmoss.com/2096-medium_default/statue-oiseau-blanc-pied-argent-stern.jpg|https://meublesmoss.com/2097-medium_default/statue-oiseau-blanc-pied-argent-stern.jpg||||Osez l'argenté ! Cette statue de décoration au style chic embellira votre intérieur avec son pied argenté et sa forme d'oiseau. Son élégance lui permettra d'être installé sur un bahut ou une table basse. Combinez les trois éléments de décoration et l’effet sera garanti. Avec son style chic, cet objet de décoration sera le détail qui change tout à votre intérieur. Cette statue saura sublimer votre intérieur en tout temps.||||||||||||https://jump.beezup.com/487~265429809~a7b101e673944c6eb45e2d42b10ae9d7|69.00||||||27|2|||Europe|15|||||
Marc Sadler|Salon de jardin|Salon de jardin||3663256220829||Fauteuil design Slide en polyethylène avec coussin - Kami San|||||4389||||https://meublesmoss.com/8466-medium_default/fauteuil-design-slide-en-polyethylene-avec-coussin-kami-san.jpg|https://meublesmoss.com/8474-medium_default/fauteuil-design-slide-en-polyethylene-avec-coussin-kami-san.jpg|https://meublesmoss.com/8467-medium_default/fauteuil-design-slide-en-polyethylene-avec-coussin-kami-san.jpg|https://meublesmoss.com/8465-medium_default/fauteuil-design-slide-en-polyethylene-avec-coussin-kami-san.jpg|||Dessiné par le designer français Marc Sadler, le fauteuil KAMI San s’inspire aux origami traditionnels, qui permettent des coupes et des plis différents par rapport à ceux permis par la technologie moderne : c’est le cas des accoudoirs dont la morphologie permet de créer des formes confortables et ergonomiques. Une synthèse entre abstraction et simplicité des lignes qui se complète avec l’élégance des proportions. Comme tous les produits SLIDE, la série KAMI est réalisée en polyéthylène par rotomoulage et est également disponible en finition laquée: une meilleure qualité et l’élégance de l’ensemble qui rend le produit plus facile à intégrer dans n’importe quel environnement. Complétez ce fauteuil pour créer votre salon, avec le fauteuil KAMI Ichi, le canapé KAMI Yon, et la table basse KAMI Ni.||||||||||||https://jump.beezup.com/487~265429810~a7b101e673944c6eb45e2d42b10ae9d7|679.00||||||0|2|||Europe|20|||||
|Tabouret de bar|Tabouret||3663256178878||Tabouret de cuisine en inox brossé hauteur d'assise 65cm - Collby|||||3749_3022||||https://meublesmoss.com/1533-medium_default/tabouret-de-cuisine-en-inox-brosse-hauteur-d-assise-65cm-collby.jpg||||||Enfin un tabouret spécialement conçu pour s'adapter à vos table hautes ou ilot de cuisine. Recevez confortablement avec ce tabouret de bar légèrement rabaissé, qui s'adaptera idéalement à votre aménagement. Son style ne vous laissera pas indifférents !||||||||||||https://jump.beezup.com/487~265429811~a7b101e673944c6eb45e2d42b10ae9d7|169.00|149.00|||||0|2|||Europe|15|||||
|Sculpture|Objet de décoration, Statue||3663256217683||Statue oiseau blanc pied argent - Stern|||||4343_3356||||https://meublesmoss.com/9142-medium_default/statue-oiseau-blanc-pied-argent-stern.jpg||||||Osez l'argenté ! Cette statue de décoration au style chic embellira votre intérieur avec son pied argenté et sa forme d'oiseau. Son élégance lui permettra d'être installé sur un bahut ou une table basse. Combinez les trois éléments de décoration et l’effet sera garanti. Avec son style chic, cet objet de décoration sera le détail qui change tout à votre intérieur. Cette statue saura sublimer votre intérieur en tout temps.||||||||||||https://jump.beezup.com/487~265429812~a7b101e673944c6eb45e2d42b10ae9d7|69.00||||||8|2|||Europe|15|||||
|Sculpture|Objet de décoration, Statue||3663256217744||Corne de décoration sur support argenté - Corne 1|||||4345||||https://meublesmoss.com/9146-medium_default/corne-de-decoration-sur-support-argente-corne-1.jpg|https://meublesmoss.com/9147-medium_default/corne-de-decoration-sur-support-argente-corne-1.jpg|https://meublesmoss.com/12988-medium_default/corne-de-decoration-sur-support-argente-corne-1.jpg||||Meubles Moss, spécialiste de la vente d'objets de décoration design et contemporain vous propose ce magnifique élément décoratif. Apportez une touche élégante à votre intérieur avec cette corde de décoration en aspect naturel. Le plus original de cette décoration est les deux petits oiseaux couleur argent. Posé sur un support en métal, elle peut se placer sur un bahut ou au centre d'une table.||||||||||||https://jump.beezup.com/487~265429813~a7b101e673944c6eb45e2d42b10ae9d7|125.00||||||10|2|||Europe|15|||||
David Maynadier|Chambre|Lit||3663256219083||Fyse - Lit design contemporain aspect cuir effet suspendu|||||4355_695||||https://meublesmoss.com/8086-medium_default/fyse-lit-design-contemporain-aspect-cuir-effet-suspendu.jpg||||||Un lit design en simili aux lignes originales, comme suspendue, fait de ce lit aérien Fyse, un meuble hors du commun. Choisissez le confort d'un lit traditionnel et l'originalité d'un lit design astucieux avec un piétement discrets. Effet visuel garanti.||||||||||||https://jump.beezup.com/487~265429814~a7b101e673944c6eb45e2d42b10ae9d7|1049.00|999.00|||||2|2|||Europe|85|||||
|Tabouret de bar|Tabouret||3663256178885||Tabouret de cuisine en inox brossé hauteur d'assise 65cm - Collby|||||3749_3023||||https://meublesmoss.com/1532-medium_default/tabouret-de-cuisine-en-inox-brosse-hauteur-d-assise-65cm-collby.jpg||||||Enfin un tabouret spécialement conçu pour s'adapter à vos table hautes ou ilot de cuisine. Recevez confortablement avec ce tabouret de bar légèrement rabaissé, qui s'adaptera idéalement à votre aménagement. Son style ne vous laissera pas indifférents !||||||||||||https://jump.beezup.com/487~265429815~a7b101e673944c6eb45e2d42b10ae9d7|169.00|149.00|||||12|2|||Europe|15|||||
David Maynadier|Tabouret de bar|Tabouret||3663256178922||Tabouret de cuisine tôle design industriel assise 69cm - La Marcelle|||||3750_3037||||https://meublesmoss.com/1534-medium_default/tabouret-de-cuisine-tole-design-industriel-assise-69cm-la-marcelle.jpg||||||Ce tabouret métallique légèrement vieilli, est disponible en 4 couleurs, blanc, rouge, noire, gris antique. Son design tendance industrielle permet plus de confort et un bon soutien du dos. A placer dans un intérieur de style moderne, vintage, atelier, loft, autour de tables hautes ou ilots de cuisine. Avec son assise bois amovible, ce modèle de tabouret s'adaptera à votre déco. Amateurs de beaux meubles emblématiques : ce tabouret sera unique.||||||||||||https://jump.beezup.com/487~265429816~a7b101e673944c6eb45e2d42b10ae9d7|229.00|139.00|||||14|2|||Europe|15|||||
|Chevet|Table de chevet||3663256182080||Chevet miroir - Editta|||||3802_3280||||https://meublesmoss.com/11699-medium_default/chevet-miroir-editta.jpg|https://meublesmoss.com/11700-medium_default/chevet-miroir-editta.jpg|https://meublesmoss.com/11701-medium_default/chevet-miroir-editta.jpg|https://meublesmoss.com/11702-medium_default/chevet-miroir-editta.jpg|||Un design surprenant, original, tout en miroirs. Le chevet miroir Editta est unique en son genre et reflète à merveille la beauté de votre chambre tendance.||||||||||||https://jump.beezup.com/487~265429817~a7b101e673944c6eb45e2d42b10ae9d7|259.00|229.00|||||26|2|||Europe|49|||||
David Maynadier|Tabouret de bar|Tabouret||3663256179028||Tabouret de bar tôle design industriel assise 79cm - La Marcelle|||||3752_3035||||https://meublesmoss.com/1545-medium_default/tabouret-de-bar-tole-design-industriel-assise-79cm-la-marcelle.jpg||||||Ce tabouret métallique légèrement vieilli, est disponible en 4 couleurs, blanc, rouge, noire, gris antique. Son design tendance industrielle permet plus de confort et un bon soutien du dos. A placer dans un intérieur de style moderne, vintage, atelier, loft, autour de tables hautes ou ilots de cuisine. Avec son assise bois amovible, ce modèle de tabouret s'adaptera à votre déco. Amateurs de beaux meubles emblématiques : ce tabouret sera unique. Existe aussi en lot de 3 tabourets de couleurs identiques.||||||||||||https://jump.beezup.com/487~265429818~a7b101e673944c6eb45e2d42b10ae9d7|269.00|139.00|||||16|2|||Europe|15|||||
Corine Maynadier|Sculpture|Objet de décoration, Statue||3663256196407||Statue ronde femme multicolore intérieure/extérieure- Margaux|||||3902_3398||||https://meublesmoss.com/1630-medium_default/statue-ronde-femme-multicolore-interieureexterieure-margaux.jpg|https://meublesmoss.com/1634-medium_default/statue-ronde-femme-multicolore-interieureexterieure-margaux.jpg|https://meublesmoss.com/1631-medium_default/statue-ronde-femme-multicolore-interieureexterieure-margaux.jpg|https://meublesmoss.com/1633-medium_default/statue-ronde-femme-multicolore-interieureexterieure-margaux.jpg|||Disponible dans 2 dimensions, cette statue abstraite peinte à la main, est un objet unique. Cette statue au cachet exceptionnel, est produite en petite série, chaque pièce est unique et numérotée. La finition de cette statue design relève d'un travail minutieux, remarquable et artisanal. Elle est entièrement peinte à la main et signée par l'artiste. Statues uniques issues d’un processus de création laborieux. L’artiste a d’abord posé ses idées sur croquis, celui-ci sera ensuite modélisé en 3D pour servir de base à la statue en argile dont sera issu le moule définitif en acrylique éditée en quantité limitée. Chaque statue est alors numérotée et personnalisée : elle sera brossée, laquée, peinte à la main et signée par l’artiste. Enfin une œuvre d’art accessible !||||||||||||https://jump.beezup.com/487~265429819~a7b101e673944c6eb45e2d42b10ae9d7|399.00||||||2|2|||Europe|19|||||
|Divan|Fauteuil & Canapé||3663256218925||Salon en tissu avec canapé 3 places + 2 pl + fauteuil - Stockolm|||||3991||||https://meublesmoss.com/11033-medium_default/salon-en-tissu-avec-canape-3-places-2-pl-fauteuil-stockolm.jpg|https://meublesmoss.com/1732-medium_default/salon-en-tissu-avec-canape-3-places-2-pl-fauteuil-stockolm.jpg|https://meublesmoss.com/8701-medium_default/salon-en-tissu-avec-canape-3-places-2-pl-fauteuil-stockolm.jpg|https://meublesmoss.com/8700-medium_default/salon-en-tissu-avec-canape-3-places-2-pl-fauteuil-stockolm.jpg|||Ce salon vintage est composé d'un canapé 3 places, un canapé 2 places et d'un fauteuil. Cet ensemble au piétement bois légèrement évasé donnera une touche d'inspiration scandinave à votre intérieur. Son revêtement en tissu ultra tendance qui s'adaptera à toutes les décos. Découvrez également le canapé d'angle de la collection Stockolm. Le fin piètement en bois de ce canapé en tissu est légèrement incliné et participe au design nordique de l’ensemble Stockholm. Ces canapés déclinés en fauteuils, canapé et canapé d’angle cherchent par leur densité et leur revêtement à apporter un grand confort tout en promettant un look original et facile à marier. Pari réussi !||||||||||||https://jump.beezup.com/487~265429820~a7b101e673944c6eb45e2d42b10ae9d7|2259.00|1399.00|||||1|2|||Europe|245|||||
